120	7250	100	15.3679	
120	7500	100	16.2035	
120	7750	100	17.0482	
120	8000	100	17.9014	
120	8250	100	18.7623	
120	8500	100	19.6305	
120	8750	100	20.5051	
120	9000	100	21.3857	
120	9250	100	22.2718	
120	9500	100	23.1627	
120	9750	100	24.0581	
120	10000	100	24.9574	
130	250	100	0.0313527	
130	500	100	0.12316	
130	750	100	0.272174	
130	1000	100	0.475311	
130	1250	100	0.729641	
130	1500	100	1.03238	
130	1750	100	1.38089	
130	2000	100	1.77265	
130	2250	100	2.20529	
130	2500	100	2.67652	
130	2750	100	3.1842	
130	3000	100	3.72628	
130	3250	100	4.30081	
130	3500	100	4.90593	
130	3750	100	5.53989	
130	4000	100	6.201	
130	4250	100	6.88769	
130	4500	100	7.59843	
130	4750	100	8.33178	
130	5000	100	9.08638	
130	5250	100	9.86091	
130	5500	100	10.6541	
130	5750	100	11.4649	
130	6000	100	12.292	
130	6250	100	13.1345	
130	6500	100	13.9912	
130	6750	100	14.8613	
130	7000	100	15.7439	
130	7250	100	16.6379	
130	7500	100	17.5427	
130	7750	100	18.4573	
130	8000	100	19.3812	
130	8250	100	20.3134	
130	8500	100	21.2534	
130	8750	100	22.2005	
130	9000	100	23.1541	
130	9250	100	24.1135	
130	9500	100	25.0783	
130	9750	100	26.0479	
130	10000	100	27.0217	
140	250	100	0.0337368	
140	500	100	0.132526	
140	750	100	0.292875	
140	1000	100	0.511465	
140	1250	100	0.785146	
140	1500	100	1.11092	
140	1750	100	1.48596	
140	2000	100	1.90754	
140	2250	100	2.37311	
140	2500	100	2.88022	
140	2750	100	3.42657	
140	3000	100	4.00993	
140	3250	100	4.62822	
140	3500	100	5.27944	
140	3750	100	5.96171	
140	4000	100	6.67321	
140	4250	100	7.41223	
140	4500	100	8.17715	
140	4750	100	8.96642	
140	5000	100	9.77855	
140	5250	100	10.6122	
140	5500	100	11.4659	
140	5750	100	12.3385	
140	6000	100	13.2287	
140	6250	100	14.1355	
140	6500	100	15.0576	
140	6750	100	15.9941	
140	7000	100	16.944	
140	7250	100	17.9064	
140	7500	100	18.8802	
140	7750	100	19.8647	
140	8000	100	20.8591	
140	8250	100	21.8626	
140	8500	100	22.8744	
140	8750	100	23.8939	
140	9000	100	24.9203	
140	9250	100	25.9531	
140	9500	100	26.9916	
140	9750	100	28.0353	
140	10000	100	29.0836	
150	250	100	0.036117	
150	500	100	0.141877	
150	750	100	0.313542	
150	1000	100	0.547561	
150	1250	100	0.840562	
150	1500	100	1.18934	
150	1750	100	1.59086	
150	2000	100	2.04222	
150	2250	100	2.54067	
150	2500	100	3.08362	
150	2750	100	3.66856	
150	3000	100	4.29315	
150	3250	100	4.95515	
150	3500	100	5.65241	
150	3750	100	6.38292	
150	4000	100	7.14473	
150	4250	100	7.93603	
150	4500	100	8.75506	
150	4750	100	9.60017	
150	5000	100	10.4698	
150	5250	100	11.3624	
150	5500	100	12.2765	
150	5750	100	13.2109	
150	6000	100	14.1642	
150	6250	100	15.1351	
150	6500	100	16.1226	
150	6750	100	17.1255	
150	7000	100	18.1427	
150	7250	100	19.1732	
150	7500	100	20.2161	
150	7750	100	21.2704	
150	8000	100	22.3353	
150	8250	100	23.4099	
150	8500	100	24.4935	
150	8750	100	25.5852	
150	9000	100	26.6845	
150	9250	100	27.7905	
150	9500	100	28.9027	
150	9750	100	30.0205	
150	10000	100	31.1432	
160	250	100	0.0384934	
160	500	100	0.151213	
160	750	100	0.334176	
160	1000	100	0.583599	
160	1250	100	0.89589	
160	1500	100	1.26764	
160	1750	100	1.69559	
160	2000	100	2.17669	
160	2250	100	2.70798	
160	2500	100	3.2867	
160	2750	100	3.9102	
160	3000	100	4.57596	
160	3250	100	5.28159	
160	3500	100	6.02483	
160	3750	100	6.80351	
160	4000	100	7.61558	
160	4250	100	8.45908	
160	4500	100	9.33215	
160	4750	100	10.233	
160	5000	100	11.16	
160	5250	100	12.1116	
160	5500	100	13.0861	
160	5750	100	14.0822	
160	6000	100	15.0984	
160	6250	100	16.1335	
160	6500	100	17.1862	
160	6750	100	18.2553	
160	7000	100	19.3398	
160	7250	100	20.4384	
160	7500	100	21.5502	
160	7750	100	22.6742	
160	8000	100	23.8095	
160	8250	100	24.9553	
160	8500	100	26.1105	
160	8750	100	27.2745	
160	9000	100	28.4465	
160	9250	100	29.6258	
160	9500	100	30.8116	
160	9750	100	32.0033	
160	10000	100	33.2004	
170	250	100	0.0408658	
170	500	100	0.160534	
170	750	100	0.354777	
170	1000	100	0.61958	
170	1250	100	0.951131	
170	1500	100	1.34581	
170	1750	100	1.80017	
170	2000	100	2.31095	
170	2250	100	2.87503	
170	2500	100	3.48947	
170	2750	100	4.15147	
170	3000	100	4.85834	
170	3250	100	5.60756	
170	3500	100	6.39671	
170	3750	100	7.2235	
170	4000	100	8.08575	
170	4250	100	8.98138	
170	4500	100	9.90843	
170	4750	100	10.865	
170	5000	100	11.8493	
170	5250	100	12.8597	
170	5500	100	13.8945	
170	5750	100	14.9522	
170	6000	100	16.0314	
170	6250	100	17.1305	
170	6500	100	18.2484	
170	6750	100	19.3837	
170	7000	100	20.5353	
170	7250	100	21.702	
170	7500	100	22.8827	
170	7750	100	24.0764	
170	8000	100	25.282	
170	8250	100	26.4987	
170	8500	100	27.7256	
170	8750	100	28.9618	
170	9000	100	30.2064	
170	9250	100	31.4588	
170	9500	100	32.7182	
170	9750	100	33.9839	
170	10000	100	35.2552	
180	250	100	0.0432343	
180	500	100	0.169839	
180	750	100	0.375344	
180	1000	100	0.655503	
180	1250	100	1.00628	
180	1500	100	1.42386	
180	1750	100	1.90458	
180	2000	100	2.445	
180	2250	100	3.04183	
180	2500	100	3.69194	
180	2750	100	4.39237	
180	3000	100	5.1403	
180	3250	100	5.93304	
180	3500	100	6.76804	
180	3750	100	7.64288	
180	4000	100	8.55524	
180	4250	100	9.50294	
180	4500	100	10.4839	
180	4750	100	11.4961	
180	5000	100	12.5377	
180	5250	100	13.6068	
180	5500	100	14.7019	
180	5750	100	15.8211	
180	6000	100	16.9631	
180	6250	100	18.1262	
180	6500	100	19.3092	
180	6750	100	20.5107	
180	7000	100	21.7293	
180	7250	100	22.964	
180	7500	100	24.2135	
180	7750	100	25.4767	
180	8000	100	26.7527	
180	8250	100	28.0403	
180	8500	100	29.3387	
180	8750	100	30.647	
180	9000	100	31.9643	
180	9250	100	33.2897	
180	9500	100	34.6226	
180	9750	100	35.9622	
180	10000	100	37.3077	
190	250	100	0.045599	
190	500	100	0.17913	
190	750	100	0.395879	
190	1000	100	0.691369	
190	1250	100	1.06135	
190	1500	100	1.50178	
190	1750	100	2.00883	
190	2000	100	2.57885	
190	2250	100	3.20837	
190	2500	100	3.8941	
190	2750	100	4.63292	
190	3000	100	5.42184	
190	3250	100	6.25804	
190	3500	100	7.13883	
190	3750	100	8.06165	
190	4000	100	9.02406	
190	4250	100	10.0238	
190	4500	100	11.0585	
190	4750	100	12.1263	
190	5000	100	13.2251	
190	5250	100	14.3529	
190	5500	100	15.5081	
190	5750	100	16.6889	
190	6000	100	17.8936	
190	6250	100	19.1206	
190	6500	100	20.3686	
190	6750	100	21.6361	
190	7000	100	22.9218	
190	7250	100	24.2244	
190	7500	100	25.5426	
190	7750	100	26.8753	
190	8000	100	28.2215	
190	8250	100	29.58	
190	8500	100	30.9499	
190	8750	100	32.3302	
190	9000	100	33.72	
190	9250	100	35.1185	
190	9500	100	36.5248	
190	9750	100	37.9381	
190	10000	100	39.3578	
200	250	100	0.0479598	
200	500	100	0.188405	
200	750	100	0.41638	
200	1000	100	0.727178	
200	1250	100	1.11633	
200	1500	100	1.57959	
200	1750	100	2.11292	
200	2000	100	2.71249	
200	2250	100	3.37466	
200	2500	100	4.09596	
200	2750	100	4.8731	
200	3000	100	5.70296	
200	3250	100	6.58256	
200	3500	100	7.50907	
200	3750	100	8.47981	
200	4000	100	9.49221	
200	4250	100	10.5438	
200	4500	100	11.6324	
200	4750	100	12.7556	
200	5000	100	13.9115	
200	5250	100	15.098	
200	5500	100	16.3133	
200	5750	100	17.5554	
200	6000	100	18.8228	
200	6250	100	20.1137	
200	6500	100	21.4267	
200	6750	100	22.7602	
200	7000	100	24.1128	
200	7250	100	25.4831	
200	7500	100	26.87	
200	7750	100	28.2722	
200	8000	100	29.6885	
200	8250	100	31.1178	
200	8500	100	32.5591	
200	8750	100	34.0114	
200	9000	100	35.4737	
200	9250	100	36.9451	
200	9500	100	38.4247	
200	9750	100	39.9118	
200	10000	100	41.4055	
210	250	100	0.0503168	
210	500	100	0.197665	
210	750	100	0.436848	
210	1000	100	0.76293	
210	1250	100	1.17122	
210	1500	100	1.65727	
210	1750	100	2.21684	
210	2000	100	2.84592	
210	2250	100	3.54069	
210	2500	100	4.29751	
210	2750	100	5.11293	
210	3000	100	5.98366	
210	3250	100	6.90661	
210	3500	100	7.87878	
210	3750	100	8.89737	
210	4000	100	9.95968	
210	4250	100	11.0632	
210	4500	100	12.2054	
210	4750	100	13.3841	
210	5000	100	14.597	
210	5250	100	15.8421	
210	5500	100	17.1173	
210	5750	100	18.4208	
210	6000	100	19.7508	
210	6250	100	21.1055	
210	6500	100	22.4833	
210	6750	100	23.8827	
210	7000	100	25.3022	
210	7250	100	26.7403	
210	7500	100	28.1958	
210	7750	100	29.6673	
210	8000	100	31.1537	
210	8250	100	32.6537	
210	8500	100	34.1664	
210	8750	100	35.6905	
210	9000	100	37.2252	
210	9250	100	38.7695	
210	9500	100	40.3224	
210	9750	100	41.8832	
210	10000	100	43.451	
220	250	100	0.0526699	
220	500	100	0.206911	
220	750	100	0.457284	
220	1000	100	0.798624	
220	1250	100	1.22603	
220	1500	100	1.73483	
220	1750	100	2.32061	
220	2000	100	2.97915	
220	2250	100	3.70647	
220	2500	100	4.49875	
220	2750	100	5.35239	
220	3000	100	6.26395	
220	3250	100	7.23017	
220	3500	100	8.24794	
220	3750	100	9.31432	
220	4000	100	10.4265	
220	4250	100	11.5818	
220	4500	100	12.7776	
220	4750	100	14.0117	
220	5000	100	15.2816	
220	5250	100	16.5851	
220	5500	100	17.9203	
220	5750	100	19.285	
220	6000	100	20.6775	
220	6250	100	22.096	
220	6500	100	23.5386	
220	6750	100	25.0038	
220	7000	100	26.4901	
220	7250	100	27.9959	
220	7500	100	29.5199	
220	7750	100	31.0607	
220	8000	100	32.6171	
220	8250	100	34.1878	
220	8500	100	35.7717	
220	8750	100	37.3677	
220	9000	100	38.9747	
220	9250	100	40.5918	
220	9500	100	42.2179	
220	9750	100	43.8523	
220	10000	100	45.494	
230	250	100	0.0550191	
230	500	100	0.216141	
230	750	100	0.477686	
230	1000	100	0.834262	
230	1250	100	1.28074	
230	1500	100	1.81227	
230	1750	100	2.42421	
230	2000	100	3.11218	
230	2250	100	3.87199	
230	2500	100	4.69969	
230	2750	100	5.59149	
230	3000	100	6.54382	
230	3250	100	7.55326	
230	3500	100	8.61657	
230	3750	100	9.73066	
230	4000	100	10.8926	
230	4250	100	12.0996	
230	4500	100	13.3491	
230	4750	100	14.6384	
230	5000	100	15.9652	
230	5250	100	17.3271	
230	5500	100	18.7222	
230	5750	100	20.1481	
230	6000	100	21.6031	
230	6250	100	23.0851	
230	6500	100	24.5925	
230	6750	100	26.1234	
230	7000	100	27.6764	
230	7250	100	29.2499	
230	7500	100	30.8423	
230	7750	100	32.4523	
230	8000	100	34.0786	
230	8250	100	35.7199	
230	8500	100	37.375	
230	8750	100	39.0428	
230	9000	100	40.7221	
230	9250	100	42.4119	
230	9500	100	44.1112	
230	9750	100	45.8191	
230	10000	100	47.5347	
240	250	100	0.0573645	
240	500	100	0.225356	
240	750	100	0.498056	
240	1000	100	0.869843	
240	1250	100	1.33538	
240	1500	100	1.88959	
240	1750	100	2.52765	
240	2000	100	3.24499	
240	2250	100	4.03726	
240	2500	100	4.90032	
240	2750	100	5.83024	
240	3000	100	6.82327	
240	3250	100	7.87587	
240	3500	100	8.98465	
240	3750	100	10.1464	
240	4000	100	11.3581	
240	4250	100	12.6168	
240	4500	100	13.9197	
240	4750	100	15.2642	
240	5000	100	16.6478	
240	5250	100	18.0681	
240	5500	100	19.5229	
240	5750	100	21.01	
240	6000	100	22.5273	
240	6250	100	24.0729	
240	6500	100	25.645	
240	6750	100	27.2416	
240	7000	100	28.8613	
240	7250	100	30.5023	
240	7500	100	32.1631	
240	7750	100	33.8422	
240	8000	100	35.5384	
240	8250	100	37.2502	
240	8500	100	38.9765	
240	8750	100	40.7159	
240	9000	100	42.4674	
240	9250	100	44.2299	
240	9500	100	46.0023	
240	9750	100	47.7837	
240	10000	100	49.5731	
250	250	100	0.0597061	
250	500	100	0.234557	
250	750	100	0.518393	
250	1000	100	0.905367	
250	1250	100	1.38992	
250	1500	100	1.96678	
250	1750	100	2.63093	
250	2000	100	3.37761	
250	2250	100	4.20228	
250	2500	100	5.10065	
250	2750	100	6.06862	
250	3000	100	7.10231	
250	3250	100	8.198	
250	3500	100	9.3522	
250	3750	100	10.5616	
250	4000	100	11.8229	
250	4250	100	13.1331	
250	4500	100	14.4895	
250	4750	100	15.8891	
250	5000	100	17.3295	
250	5250	100	18.8081	
250	5500	100	20.3226	
250	5750	100	21.8708	
250	6000	100	23.4504	
250	6250	100	25.0595	
250	6500	100	26.6961	
250	6750	100	28.3584	
250	7000	100	30.0446	
250	7250	100	31.753	
250	7500	100	33.4822	
250	7750	100	35.2304	
250	8000	100	36.9964	
250	8250	100	38.7786	
250	8500	100	40.5759	
250	8750	100	42.387	
250	9000	100	44.2106	
250	9250	100	46.0457	
250	9500	100	47.8912	
250	9750	100	49.746	
250	10000	100	51.6092	
260	250	100	0.0620439	
260	500	100	0.243742	
260	750	100	0.538698	
260	1000	100	0.940835	
260	1250	100	1.44438	
260	1500	100	2.04386	
260	1750	100	2.73405	
260	2000	100	3.51002	
260	2250	100	4.36705	
260	2500	100	5.30068	
260	2750	100	6.30665	
260	3000	100	7.38093	
260	3250	100	8.51966	
260	3500	100	9.71921	
260	3750	100	10.9761	
260	4000	100	12.287	
260	4250	100	13.6488	
260	4500	100	15.0585	
260	4750	100	16.5132	
260	5000	100	18.0103	
260	5250	100	19.5471	
260	5500	100	21.1212	
260	5750	100	22.7304	
260	6000	100	24.3722	
260	6250	100	26.0447	
260	6500	100	27.7458	
260	6750	100	29.4737	
260	7000	100	31.2264	
260	7250	100	33.0022	
260	7500	100	34.7996	
260	7750	100	36.6168	
260	8000	100	38.4525	
260	8250	100	40.3052	
260	8500	100	42.1734	
260	8750	100	44.0561	
260	9000	100	45.9518	
260	9250	100	47.8594	
260	9500	100	49.7778	
260	9750	100	51.706	
260	10000	100	53.6429	
270	250	100	0.0643778	
270	500	100	0.252913	
270	750	100	0.55897	
270	1000	100	0.976246	
270	1250	100	1.49876	
270	1500	100	2.12081	
270	1750	100	2.83701	
270	2000	100	3.64222	
270	2250	100	4.53157	
270	2500	100	5.5004	
270	2750	100	6.54432	
270	3000	100	7.65913	
270	3250	100	8.84085	
270	3500	100	10.0857	
270	3750	100	11.39	
270	4000	100	12.7505	
270	4250	100	14.1637	
270	4500	100	15.6267	
270	4750	100	17.1364	
270	5000	100	18.6901	
270	5250	100	20.2851	
270	5500	100	21.9188	
270	5750	100	23.5888	
270	6000	100	25.2928	
270	6250	100	27.0287	
270	6500	100	28.7942	
270	6750	100	30.5875	
270	7000	100	32.4067	
270	7250	100	34.2498	
270	7500	100	36.1153	
270	7750	100	38.0015	
270	8000	100	39.9069	
270	8250	100	41.8298	
270	8500	100	43.769	
270	8750	100	45.7231	
270	9000	100	47.6908	
270	9250	100	49.6709	
270	9500	100	51.6623	
270	9750	100	53.6637	
270	10000	100	55.6743	
280	250	100	0.066708	
280	500	100	0.262069	
280	750	100	0.579209	
