50	10	20	1226	
50	10	30	1639	
50	10	40	1064	
50	10	50	405	
50	10	60	908	
50	10	70	856	
50	10	80	1933	
50	10	90	1241	
50	10	100	1391	
50	20	10	1441	
50	20	20	694	
50	20	30	1034	
50	20	40	1114	
50	20	50	313	
50	20	60	1125	
50	20	70	1390	
50	20	80	853	
50	20	90	1673	
50	20	100	1463	
50	30	10	721	
50	30	20	909	
50	30	30	773	
50	30	40	1552	
50	30	50	1469	
50	30	60	861	
50	30	70	1388	
50	30	80	1891	
50	30	90	1569	
50	30	100	1412	
50	40	10	219	
50	40	20	780	
50	40	30	1182	
50	40	40	919	
50	40	50	101	
50	40	60	458	
50	40	70	1669	
50	40	80	32	
50	40	90	1728	
50	40	100	157	
50	50	10	1339	
50	50	20	1001	
50	50	30	436	
50	50	40	1144	
50	50	50	245	
50	50	60	1343	
50	50	70	1200	
50	50	80	112	
50	50	90	113	
50	50	100	306	
50	60	10	40	
50	60	20	871	
50	60	30	1665	
50	60	40	1235	
50	60	50	1041	
50	60	60	1728	
50	60	70	196	
50	60	80	1817	
50	60	90	217	
50	60	100	1034	
50	70	10	287	
50	70	20	1119	
50	70	30	10	
50	70	40	1534	
50	70	50	1698	
50	70	60	1834	
50	70	70	1974	
50	70	80	1011	
50	70	90	543	
50	70	100	202	
50	80	10	1016	
50	80	20	1172	
50	80	30	1526	
50	80	40	166	
50	80	50	1324	
50	80	60	1034	
50	80	70	343	
50	80	80	1878	
50	80	90	1181	
50	80	100	882	
50	90	10	1884	
50	90	20	1312	
50	90	30	904	
50	90	40	1680	
50	90	50	1066	
50	90	60	1108	
50	90	70	1361	
50	90	80	735	
50	90	90	479	
50	90	100	1158	
50	100	10	1734	
50	100	20	814	
50	100	30	226	
50	100	40	888	
50	100	50	601	
50	100	60	803	
50	100	70	1667	
50	100	80	808	
50	100	90	781	
50	100	100	721	
60	10	10	281	
60	10	20	521	
60	10	30	174	
60	10	40	859	
60	10	50	515	
60	10	60	596	
60	10	70	850	
60	10	80	239	
60	10	90	991	
60	10	100	1413	
60	20	10	488	
60	20	20	1571	
60	20	30	149	
60	20	40	788	
60	20	50	7	
60	20	60	442	
60	20	70	3	
60	20	80	379	
60	20	90	285	
60	20	100	537	
60	30	10	350	
60	30	20	278	
60	30	30	1198	
60	30	40	1803	
60	30	50	1879	
60	30	60	443	
60	30	70	966	
60	30	80	753	
60	30	90	1048	
60	30	100	530	
60	40	10	137	
60	40	20	873	
60	40	30	348	
60	40	40	53	
60	40	50	1910	
60	40	60	862	
60	40	70	1924	
60	40	80	1525	
60	40	90	15	
60	40	100	1361	
60	50	10	1412	
60	50	20	1291	
60	50	30	1105	
60	50	40	437	
60	50	50	1545	
60	50	60	457	
60	50	70	742	
60	50	80	1782	
60	50	90	1713	
60	50	100	805	
60	60	10	637	
60	60	20	1218	
60	60	30	1821	
60	60	40	1819	
60	60	50	1184	
60	60	60	666	
60	60	70	1707	
60	60	80	885	
60	60	90	1809	
60	60	100	67	
60	70	10	1065	
60	70	20	1433	
60	70	30	359	
60	70	40	674	
60	70	50	376	
60	70	60	644	
60	70	70	808	
60	70	80	1098	
60	70	90	98	
60	70	100	1106	
60	80	10	550	
60	80	20	484	
60	80	30	487	
60	80	40	309	
60	80	50	1913	
60	80	60	1872	
60	80	70	1638	
60	80	80	1457	
60	80	90	352	
60	80	100	721	
60	90	10	378	
60	90	20	3	
60	90	30	633	
60	90	40	1400	
60	90	50	1251	
60	90	60	1087	
60	90	70	879	
60	90	80	575	
60	90	90	1004	
60	90	100	1524	
60	100	10	1525	
60	100	20	1153	
60	100	30	1496	
60	100	40	1292	
60	100	50	247	
60	100	60	1009	
60	100	70	695	
60	100	80	185	
60	100	90	296	
60	100	100	397	
70	10	10	1345	
70	10	20	864	
70	10	30	1389	
70	10	40	514	
70	10	50	20	
70	10	60	1065	
70	10	70	559	
70	10	80	1893	
70	10	90	1813	
70	10	100	786	
70	20	10	50	
70	20	20	1343	
70	20	30	1675	
70	20	40	1943	
70	20	50	114	
70	20	60	901	
70	20	70	1165	
70	20	80	1374	
70	20	90	1439	
70	20	100	1301	
70	30	10	1454	
70	30	20	748	
70	30	30	1164	
70	30	40	233	
70	30	50	116	
70	30	60	1960	
70	30	70	570	
70	30	80	1190	
70	30	90	1925	
70	30	100	372	
70	40	10	387	
70	40	20	684	
70	40	30	1866	
70	40	40	782	
70	40	50	547	
70	40	60	304	
70	40	70	795	
70	40	80	750	
70	40	90	263	
70	40	100	871	
70	50	10	184	
70	50	20	1230	
70	50	30	22	
70	50	40	1147	
70	50	50	1580	
70	50	60	471	
70	50	70	897	
70	50	80	1139	
70	50	90	123	
70	50	100	993	
70	60	10	1285	
70	60	20	443	
70	60	30	1675	
70	60	40	1943	
70	60	50	1693	
70	60	60	1012	
70	60	70	558	
70	60	80	1494	
70	60	90	474	
70	60	100	1915	
70	70	10	1241	
70	70	20	1201	
70	70	30	346	
70	70	40	181	
70	70	50	511	
70	70	60	1718	
70	70	70	1823	
70	70	80	1400	
70	70	90	1451	
70	70	100	460	
70	80	10	1153	
70	80	20	1622	
70	80	30	808	
70	80	40	1977	
70	80	50	180	
70	80	60	642	
70	80	70	1023	
70	80	80	122	
70	80	90	1452	
70	80	100	1114	
70	90	10	1059	
70	90	20	1660	
70	90	30	1718	
70	90	40	1579	
70	90	50	636	
70	90	60	905	
70	90	70	1505	
70	90	80	220	
70	90	90	220	
70	90	100	540	
70	100	10	1050	
70	100	20	1946	
70	100	30	1421	
70	100	40	624	
70	100	50	583	
70	100	60	1701	
70	100	70	1824	
70	100	80	1279	
70	100	90	511	
70	100	100	178	
80	10	10	1677	
80	10	20	1170	
80	10	30	1897	
80	10	40	123	
80	10	50	1170	
80	10	60	571	
80	10	70	1656	
80	10	80	382	
80	10	90	886	
80	10	100	787	
80	20	10	1654	
80	20	20	1354	
80	20	30	416	
80	20	40	637	
80	20	50	268	
80	20	60	1343	
80	20	70	1142	
80	20	80	340	
80	20	90	296	
80	20	100	953	
80	30	10	1817	
80	30	20	1105	
80	30	30	66	
80	30	40	108	
80	30	50	1611	
80	30	60	903	
80	30	70	766	
80	30	80	1580	
80	30	90	729	
80	30	100	1065	
80	40	10	1424	
80	40	20	1743	
80	40	30	658	
80	40	40	1301	
80	40	50	1950	
80	40	60	152	
80	40	70	1175	
80	40	80	828	
80	40	90	619	
80	40	100	528	
80	50	10	1518	
80	50	20	1991	
80	50	30	374	
80	50	40	1563	
80	50	50	392	
80	50	60	1985	
80	50	70	1605	
80	50	80	849	
80	50	90	1458	
80	50	100	997	
80	60	10	1618	
80	60	20	714	
80	60	30	147	
80	60	40	1182	
80	60	50	1821	
80	60	60	388	
80	60	70	865	
80	60	80	1499	
80	60	90	79	
80	60	100	1893	
80	70	10	1528	
80	70	20	1118	
80	70	30	368	
80	70	40	996	
80	70	50	1036	
80	70	60	1989	
80	70	70	1710	
80	70	80	1925	
80	70	90	1358	
80	70	100	808	
80	80	10	1870	
80	80	20	959	
80	80	30	464	
80	80	40	793	
80	80	50	1411	
80	80	60	1118	
80	80	70	1514	
80	80	80	1991	
80	80	90	1925	
80	80	100	1071	
80	90	10	1928	
80	90	20	232	
80	90	30	103	
80	90	40	609	
80	90	50	1161	
80	90	60	1062	
80	90	70	1803	
80	90	80	1082	
80	90	90	864	
80	90	100	1086	
80	100	10	1425	
80	100	20	34	
80	100	30	1602	
80	100	40	286	
80	100	50	957	
80	100	60	514	
80	100	70	739	
80	100	80	1324	
80	100	90	340	
80	100	100	558	
90	10	10	397	
90	10	20	391	
90	10	30	654	
90	10	40	1761	
90	10	50	943	
90	10	60	808	
90	10	70	359	
90	10	80	1938	
90	10	90	815	
90	10	100	1689	
90	20	10	1231	
90	20	20	754	
90	20	30	1755	
90	20	40	1570	
90	20	50	930	
90	20	60	1628	
90	20	70	1797	
90	20	80	859	
90	20	90	669	
90	20	100	1194	
90	30	10	1804	
90	30	20	1405	
90	30	30	755	
90	30	40	1470	
90	30	50	1909	
90	30	60	1086	
90	30	70	1081	
90	30	80	623	
90	30	90	143	
90	30	100	364	
90	40	10	186	
90	40	20	927	
90	40	30	19	
90	40	40	1831	
90	40	50	1286	
90	40	60	3	
90	40	70	61	
90	40	80	417	
90	40	90	910	
90	40	100	255	
90	50	10	18	
90	50	20	1455	
90	50	30	709	
90	50	40	1561	
90	50	50	874	
90	50	60	874	
90	50	70	99	
90	50	80	100	
90	50	90	183	
90	50	100	1189	
90	60	10	483	
90	60	20	1683	
90	60	30	1715	
90	60	40	1928	
90	60	50	978	
90	60	60	441	
90	60	70	453	
90	60	80	1074	
90	60	90	1525	
90	60	100	696	
90	70	10	923	
90	70	20	1279	
90	70	30	1835	
90	70	40	324	
90	70	50	1432	
90	70	60	1156	
90	70	70	867	
90	70	80	1769	
90	70	90	787	
90	70	100	358	
90	80	10	1267	
90	80	20	1249	
90	80	30	656	
90	80	40	1606	
90	80	50	1999	
90	80	60	1962	
90	80	70	255	
90	80	80	465	
90	80	90	48	
90	80	100	1215	
90	90	10	222	
90	90	20	815	
90	90	30	1769	
90	90	40	1097	
90	90	50	739	
90	90	60	417	
90	90	70	882	
90	90	80	1913	
90	90	90	249	
90	90	100	942	
90	100	10	1714	
90	100	20	87	
90	100	30	1384	
90	100	40	1958	
90	100	50	567	
90	100	60	268	
90	100	70	1371	
90	100	80	1819	
90	100	90	1222	
90	100	100	1800	
100	10	10	387	
100	10	20	1509	
100	10	30	693	
100	10	40	838	
100	10	50	312	
100	10	60	1639	
100	10	70	1250	
100	10	80	1478	
100	10	90	1611	
100	10	100	135	
100	20	10	1902	
100	20	20	996	
100	20	30	1511	
100	20	40	1485	
100	20	50	1663	
100	20	60	314	
100	20	70	915	
100	20	80	1237	
100	20	90	1865	
100	20	100	1671	
100	30	10	1791	
100	30	20	1166	
100	30	30	1166	
100	30	40	1710	
100	30	50	70	
100	30	60	1771	
100	30	70	816	
100	30	80	73	
100	30	90	1493	
100	30	100	310	
100	40	10	288	
100	40	20	1212	
100	40	30	509	
100	40	40	649	
100	40	50	804	
100	40	60	813	
100	40	70	773	
100	40	80	1220	
100	40	90	334	
100	40	100	377	
100	50	10	190	
100	50	20	647	
100	50	30	1540	
100	50	40	469	
100	50	50	1481	
100	50	60	1386	
100	50	70	1649	
100	50	80	1656	
100	50	90	587	
100	50	100	619	
100	60	10	1047	
100	60	20	651	
100	60	30	1664	
100	60	40	1621	
100	60	50	1114	
100	60	60	526	
100	60	70	1362	
100	60	80	468	
100	60	90	913	
100	60	100	770	
100	70	10	1078	
100	70	20	1984	
100	70	30	1511	
100	70	40	1961	
100	70	50	470	
100	70	60	1058	
100	70	70	103	
100	70	80	1514	
100	70	90	1204	
100	70	100	1715	
100	80	10	1977	
100	80	20	1859	
100	80	30	820	
100	80	40	1	
100	80	50	1082	
100	80	60	416	
100	80	70	439	
100	80	80	652	
100	80	90	192	
100	80	100	1496	
100	90	10	1498	
100	90	20	1087	
100	90	30	677	
100	90	40	1665	
100	90	50	1106	
100	90	60	1916	
100	90	70	1786	
100	90	80	714	
100	90	90	1093	
100	90	100	694	
100	100	10	1246	
100	100	20	1594	
100	100	30	1492	
100	100	40	252	
100	100	50	1645	
100	100	60	51	
100	100	70	829	
100	100	80	1463	
100	100	90	1563	
100	100	100	735	
